,customer_ID,event_no,time,duration,location,queue_no
7748,1397,1,19:32:00,2,checkout4,9
7749,1397,2,19:34:00,3,checkout4,8
7750,1397,4,19:37:00,4,checkout4,7
7751,1397,7,19:41:00,6,checkout4,6
7752,1397,11,19:47:00,8,checkout4,5
7753,1397,16,19:55:00,10,checkout4,4
7754,1397,22,20:05:00,12,checkout4,3
7755,1397,29,20:17:00,13,checkout4,2
7756,1397,37,20:30:00,15,checkout4,1
7757,1397,46,20:45:00,17,checkout4,0
7758,1397,47,21:02:00,1,exit,0
7759,1398,0,19:31:00,2,spices,10
7760,1398,1,19:33:00,1,checkout0,10
7761,1398,2,19:34:00,2,checkout0,9
7762,1398,4,19:36:00,7,checkout0,8
7763,1398,7,19:43:00,8,checkout0,7
7764,1398,11,19:51:00,9,checkout0,6
7765,1398,16,20:00:00,10,checkout0,5
7766,1398,22,20:10:00,11,checkout0,4
7767,1398,29,20:21:00,13,checkout0,3
7768,1398,37,20:34:00,14,checkout0,2
7769,1398,46,20:48:00,15,checkout0,1
7770,1398,56,21:03:00,17,checkout0,0
7771,1398,57,21:20:00,1,exit,0
7772,1399,0,19:32:00,1,dairy,17
7773,1399,1,19:33:00,1,checkout3,10
7774,1399,2,19:34:00,5,checkout3,9
7775,1399,4,19:39:00,6,checkout3,8
7776,1399,7,19:45:00,7,checkout3,7
7777,1399,11,19:52:00,8,checkout3,6
7778,1399,16,20:00:00,17,checkout3,5
7779,1399,22,20:17:00,20,checkout3,4
7780,1399,29,20:37:00,21,checkout3,3
7781,1399,37,20:58:00,24,checkout3,2
7782,1399,46,21:22:00,28,checkout3,1
7783,1399,56,21:50:00,31,checkout3,0
7784,1399,57,22:21:00,1,exit,0
7785,1400,0,19:32:00,2,spices,17
7786,1400,1,19:34:00,3,checkout1,9
7787,1400,2,19:37:00,4,checkout1,8
7788,1400,4,19:41:00,5,checkout1,7
7789,1400,7,19:46:00,7,checkout1,6
7790,1400,11,19:53:00,8,checkout1,5
7791,1400,16,20:01:00,10,checkout1,4
7792,1400,22,20:11:00,11,checkout1,3
7793,1400,29,20:22:00,13,checkout1,2
7794,1400,37,20:35:00,16,checkout1,1
7795,1400,46,20:51:00,17,checkout1,0
7796,1400,47,21:08:00,1,exit,0
7797,1401,0,19:32:00,2,spices,5
7798,1401,1,19:34:00,1,dairy,18
7799,1401,2,19:35:00,5,checkout0,10
7800,1401,3,19:40:00,6,checkout0,9
7801,1401,5,19:46:00,7,checkout0,8
7802,1401,8,19:53:00,8,checkout0,7
7803,1401,12,20:01:00,9,checkout0,6
7804,1401,17,20:10:00,11,checkout0,5
7805,1401,23,20:21:00,12,checkout0,4
7806,1401,30,20:33:00,13,checkout0,3
7807,1401,38,20:46:00,15,checkout0,2
7808,1401,47,21:01:00,16,checkout0,1
7809,1401,57,21:17:00,18,checkout0,0
7810,1401,58,21:35:00,1,exit,0
7811,1402,0,19:32:00,2,drinks,14
7812,1402,1,19:34:00,2,fruit,13
7813,1402,2,19:36:00,1,checkout1,10
7814,1402,3,19:37:00,2,checkout1,9
7815,1402,5,19:39:00,3,checkout1,8
7816,1402,8,19:42:00,5,checkout1,7
7817,1402,12,19:47:00,6,checkout1,6
7818,1402,17,19:53:00,8,checkout1,5
7819,1402,23,20:01:00,9,checkout1,4
7820,1402,30,20:10:00,11,checkout1,3
7821,1402,38,20:21:00,14,checkout1,2
7822,1402,47,20:35:00,15,checkout1,1
7823,1402,57,20:50:00,16,checkout1,0
7824,1402,58,21:06:00,1,exit,0
7825,1403,0,19:33:00,6,dairy,9
7826,1403,1,19:39:00,3,drinks,5
7827,1403,2,19:42:00,3,fruit,15
7828,1403,3,19:45:00,2,checkout1,9
7829,1403,4,19:47:00,5,checkout1,8
7830,1403,6,19:52:00,6,checkout1,7
7831,1403,9,19:58:00,7,checkout1,6
7832,1403,13,20:05:00,8,checkout1,5
7833,1403,18,20:13:00,9,checkout1,4
7834,1403,24,20:22:00,10,checkout1,3
7835,1403,31,20:32:00,11,checkout1,2
7836,1403,39,20:43:00,12,checkout1,1
7837,1403,48,20:55:00,13,checkout1,0
7838,1403,49,21:08:00,1,exit,0
7839,1404,0,19:33:00,1,dairy,19
7840,1404,1,19:34:00,1,checkout4,9
7841,1404,2,19:35:00,2,checkout4,8
7842,1404,4,19:37:00,4,checkout4,7
7843,1404,7,19:41:00,6,checkout4,6
7844,1404,11,19:47:00,8,checkout4,5
7845,1404,16,19:55:00,10,checkout4,4
7846,1404,22,20:05:00,11,checkout4,3
7847,1404,29,20:16:00,13,checkout4,2
7848,1404,37,20:29:00,15,checkout4,1
7849,1404,46,20:44:00,16,checkout4,0
7850,1404,47,21:00:00,1,exit,0
7851,1405,0,19:34:00,1,fruit,14
7852,1405,1,19:35:00,5,drinks,18
7853,1405,2,19:40:00,2,checkout4,9
7854,1405,3,19:42:00,4,checkout4,8
7855,1405,5,19:46:00,5,checkout4,7
7856,1405,8,19:51:00,7,checkout4,6
7857,1405,12,19:58:00,9,checkout4,5
7858,1405,17,20:07:00,10,checkout4,4
7859,1405,23,20:17:00,12,checkout4,3
7860,1405,30,20:29:00,17,checkout4,2
7861,1405,38,20:46:00,20,checkout4,1
7862,1405,47,21:06:00,22,checkout4,0
7863,1405,48,21:28:00,1,exit,0
7864,1406,0,19:34:00,2,spices,12
7865,1406,1,19:36:00,3,dairy,10
7866,1406,2,19:39:00,3,drinks,13
7867,1406,3,19:42:00,1,checkout0,8
7868,1406,4,19:43:00,2,checkout0,7
7869,1406,6,19:45:00,4,checkout0,6
7870,1406,9,19:49:00,5,checkout0,5
7871,1406,13,19:54:00,6,checkout0,4
7872,1406,18,20:00:00,8,checkout0,3
7873,1406,24,20:08:00,9,checkout0,2
7874,1406,31,20:17:00,11,checkout0,1
7875,1406,39,20:28:00,12,checkout0,0
7876,1406,40,20:40:00,1,exit,0
7877,1407,0,19:34:00,1,spices,1
7878,1407,1,19:35:00,1,drinks,6
7879,1407,2,19:36:00,1,fruit,13
7880,1407,3,19:37:00,1,checkout4,10
7881,1407,4,19:38:00,3,checkout4,9
7882,1407,6,19:41:00,5,checkout4,8
7883,1407,9,19:46:00,7,checkout4,7
7884,1407,13,19:53:00,8,checkout4,6
7885,1407,18,20:01:00,10,checkout4,5
7886,1407,24,20:11:00,12,checkout4,4
7887,1407,31,20:23:00,13,checkout4,3
7888,1407,39,20:36:00,15,checkout4,2
7889,1407,48,20:51:00,20,checkout4,1
7890,1407,58,21:11:00,23,checkout4,0
7891,1407,59,21:34:00,1,exit,0
7892,1408,0,19:35:00,1,dairy,3
7893,1408,1,19:36:00,2,checkout3,10
7894,1408,2,19:38:00,3,checkout3,9
7895,1408,4,19:41:00,4,checkout3,8
7896,1408,7,19:45:00,5,checkout3,7
7897,1408,11,19:50:00,14,checkout3,6
7898,1408,16,20:04:00,17,checkout3,5
7899,1408,22,20:21:00,18,checkout3,4
7900,1408,29,20:39:00,21,checkout3,3
7901,1408,37,21:00:00,25,checkout3,2
7902,1408,46,21:25:00,28,checkout3,1
7903,1408,56,21:53:00,30,checkout3,0
7904,1408,57,22:23:00,1,exit,0
7905,1409,0,19:36:00,1,dairy,1
7906,1409,1,19:37:00,1,fruit,15
7907,1409,2,19:38:00,5,drinks,4
7908,1409,3,19:43:00,1,checkout0,8
7909,1409,4,19:44:00,3,checkout0,7
7910,1409,6,19:47:00,4,checkout0,6
7911,1409,9,19:51:00,5,checkout0,5
7912,1409,13,19:56:00,7,checkout0,4
7913,1409,18,20:03:00,8,checkout0,3
7914,1409,24,20:11:00,10,checkout0,2
7915,1409,31,20:21:00,11,checkout0,1
7916,1409,39,20:32:00,12,checkout0,0
7917,1409,40,20:44:00,1,exit,0
7918,1410,0,19:36:00,3,fruit,11
7919,1410,1,19:39:00,3,drinks,7
7920,1410,2,19:42:00,1,fruit,13
7921,1410,3,19:43:00,1,spices,3
7922,1410,4,19:44:00,1,checkout4,9
7923,1410,5,19:45:00,3,checkout4,8
7924,1410,7,19:48:00,5,checkout4,7
7925,1410,10,19:53:00,6,checkout4,6
7926,1410,14,19:59:00,8,checkout4,5
7927,1410,19,20:07:00,13,checkout4,4
7928,1410,25,20:20:00,16,checkout4,3
7929,1410,32,20:36:00,18,checkout4,2
7930,1410,40,20:54:00,19,checkout4,1
7931,1410,49,21:13:00,20,checkout4,0
7932,1410,50,21:33:00,1,exit,0
7933,1411,0,19:37:00,1,dairy,7
7934,1411,1,19:38:00,1,checkout3,10
7935,1411,2,19:39:00,2,checkout3,9
7936,1411,4,19:41:00,3,checkout3,8
7937,1411,7,19:44:00,12,checkout3,7
7938,1411,11,19:56:00,15,checkout3,6
7939,1411,16,20:11:00,16,checkout3,5
7940,1411,22,20:27:00,19,checkout3,4
7941,1411,29,20:46:00,23,checkout3,3
7942,1411,37,21:09:00,26,checkout3,2
7943,1411,46,21:35:00,28,checkout3,1
7944,1411,56,22:03:00,30,checkout3,0
7945,1411,57,22:33:00,1,exit,0
7946,1412,0,19:37:00,1,dairy,16
7947,1412,1,19:38:00,1,spices,9
7948,1412,2,19:39:00,5,drinks,0
7949,1412,3,19:44:00,1,checkout1,9
7950,1412,4,19:45:00,3,checkout1,8
7951,1412,6,19:48:00,6,checkout1,7
7952,1412,9,19:54:00,7,checkout1,6
7953,1412,13,20:01:00,8,checkout1,5
7954,1412,18,20:09:00,9,checkout1,4
7955,1412,24,20:18:00,10,checkout1,3
7956,1412,31,20:28:00,11,checkout1,2
7957,1412,39,20:39:00,12,checkout1,1
7958,1412,48,20:51:00,13,checkout1,0
7959,1412,49,21:04:00,1,exit,0
7960,1413,0,19:37:00,1,drinks,10
7961,1413,1,19:38:00,1,checkout1,10
7962,1413,2,19:39:00,3,checkout1,9
7963,1413,4,19:42:00,4,checkout1,8
7964,1413,7,19:46:00,6,checkout1,7
7965,1413,11,19:52:00,7,checkout1,6
7966,1413,16,19:59:00,9,checkout1,5
7967,1413,22,20:08:00,12,checkout1,4
7968,1413,29,20:20:00,13,checkout1,3
7969,1413,37,20:33:00,14,checkout1,2
7970,1413,46,20:47:00,15,checkout1,1
7971,1413,56,21:02:00,16,checkout1,0
7972,1413,57,21:18:00,1,exit,0
7973,1414,0,19:38:00,3,fruit,16
7974,1414,1,19:41:00,3,dairy,19
7975,1414,2,19:44:00,1,spices,5
7976,1414,3,19:45:00,2,checkout4,9
7977,1414,4,19:47:00,4,checkout4,8
7978,1414,6,19:51:00,5,checkout4,7
7979,1414,9,19:56:00,7,checkout4,6
7980,1414,13,20:03:00,12,checkout4,5
7981,1414,18,20:15:00,15,checkout4,4
7982,1414,24,20:30:00,17,checkout4,3
7983,1414,31,20:47:00,18,checkout4,2
7984,1414,39,21:05:00,19,checkout4,1
7985,1414,48,21:24:00,21,checkout4,0
7986,1414,49,21:45:00,1,exit,0
7987,1415,0,19:38:00,2,fruit,18
7988,1415,1,19:40:00,1,dairy,6
7989,1415,2,19:41:00,2,fruit,14
7990,1415,3,19:43:00,1,checkout1,9
7991,1415,4,19:44:00,2,checkout1,8
7992,1415,6,19:46:00,4,checkout1,7
7993,1415,9,19:50:00,7,checkout1,6
7994,1415,13,19:57:00,8,checkout1,5
7995,1415,18,20:05:00,9,checkout1,4
7996,1415,24,20:14:00,10,checkout1,3
7997,1415,31,20:24:00,11,checkout1,2
7998,1415,39,20:35:00,12,checkout1,1
7999,1415,48,20:47:00,13,checkout1,0
8000,1415,49,21:00:00,1,exit,0
8001,1416,0,19:38:00,4,fruit,19
8002,1416,1,19:42:00,2,dairy,13
8003,1416,2,19:44:00,1,spices,13
8004,1416,3,19:45:00,2,dairy,10
8005,1416,4,19:47:00,4,drinks,15
8006,1416,5,19:51:00,4,spices,8
8007,1416,6,19:55:00,2,dairy,10
8008,1416,7,19:57:00,3,checkout4,10
8009,1416,8,20:00:00,5,checkout4,9
8010,1416,10,20:05:00,6,checkout4,8
8011,1416,13,20:11:00,7,checkout4,7
8012,1416,17,20:18:00,9,checkout4,6
8013,1416,22,20:27:00,11,checkout4,5
8014,1416,28,20:38:00,13,checkout4,4
8015,1416,35,20:51:00,14,checkout4,3
8016,1416,43,21:05:00,19,checkout4,2
8017,1416,52,21:24:00,22,checkout4,1
8018,1416,62,21:46:00,26,checkout4,0
8019,1416,63,22:12:00,1,exit,0
8020,1417,0,19:38:00,2,dairy,3
8021,1417,1,19:40:00,1,fruit,3
8022,1417,2,19:41:00,3,drinks,6
8023,1417,3,19:44:00,5,dairy,1
8024,1417,4,19:49:00,1,checkout4,9
8025,1417,5,19:50:00,3,checkout4,8
8026,1417,7,19:53:00,8,checkout4,7
8027,1417,10,20:01:00,11,checkout4,6
8028,1417,14,20:12:00,13,checkout4,5
8029,1417,19,20:25:00,14,checkout4,4
8030,1417,25,20:39:00,15,checkout4,3
8031,1417,32,20:54:00,17,checkout4,2
8032,1417,40,21:11:00,19,checkout4,1
8033,1417,49,21:30:00,21,checkout4,0
8034,1417,50,21:51:00,1,exit,0
8035,1418,0,19:39:00,3,dairy,13
8036,1418,1,19:42:00,1,spices,4
8037,1418,2,19:43:00,1,dairy,0
8038,1418,3,19:44:00,2,spices,6
8039,1418,4,19:46:00,1,checkout0,9
8040,1418,5,19:47:00,2,checkout0,8
8041,1418,7,19:49:00,4,checkout0,7
8042,1418,10,19:53:00,5,checkout0,6
8043,1418,14,19:58:00,7,checkout0,5
8044,1418,19,20:05:00,8,checkout0,4
8045,1418,25,20:13:00,9,checkout0,3
8046,1418,32,20:22:00,12,checkout0,2
8047,1418,40,20:34:00,13,checkout0,1
8048,1418,49,20:47:00,14,checkout0,0
8049,1418,50,21:01:00,1,exit,0
8050,1419,0,19:39:00,3,dairy,5
8051,1419,1,19:42:00,1,spices,11
8052,1419,2,19:43:00,3,fruit,2
8053,1419,3,19:46:00,1,checkout2,10
8054,1419,4,19:47:00,5,checkout2,9
8055,1419,6,19:52:00,7,checkout2,8
8056,1419,9,19:59:00,9,checkout2,7
8057,1419,13,20:08:00,20,checkout2,6
8058,1419,18,20:28:00,21,checkout2,5
8059,1419,24,20:49:00,22,checkout2,4
8060,1419,31,21:11:00,25,checkout2,3
8061,1419,39,21:36:00,27,checkout2,2
8062,1419,48,22:03:00,29,checkout2,1
8063,1419,58,22:32:00,30,checkout2,0
8064,1419,59,23:02:00,1,exit,0
8065,1420,0,19:39:00,1,fruit,17
8066,1420,1,19:40:00,1,drinks,8
8067,1420,2,19:41:00,9,checkout3,9
8068,1420,3,19:50:00,12,checkout3,8
8069,1420,5,20:02:00,13,checkout3,7
8070,1420,8,20:15:00,16,checkout3,6
8071,1420,12,20:31:00,20,checkout3,5
8072,1420,17,20:51:00,23,checkout3,4
8073,1420,23,21:14:00,25,checkout3,3
8074,1420,30,21:39:00,27,checkout3,2
8075,1420,38,22:06:00,28,checkout3,1
8076,1420,47,22:34:00,29,checkout3,0
8077,1420,48,23:03:00,1,exit,0
8078,1421,0,19:39:00,1,fruit,4
8079,1421,1,19:40:00,1,spices,10
8080,1421,2,19:41:00,3,fruit,9
8081,1421,3,19:44:00,2,checkout0,9
8082,1421,4,19:46:00,3,checkout0,8
8083,1421,6,19:49:00,4,checkout0,7
8084,1421,9,19:53:00,6,checkout0,6
8085,1421,13,19:59:00,7,checkout0,5
8086,1421,18,20:06:00,9,checkout0,4
8087,1421,24,20:15:00,10,checkout0,3
8088,1421,31,20:25:00,11,checkout0,2
8089,1421,39,20:36:00,14,checkout0,1
8090,1421,48,20:50:00,15,checkout0,0
8091,1421,49,21:05:00,1,exit,0
8092,1422,0,19:39:00,4,spices,17
8093,1422,1,19:43:00,1,checkout0,9
8094,1422,2,19:44:00,3,checkout0,8
8095,1422,4,19:47:00,4,checkout0,7
8096,1422,7,19:51:00,5,checkout0,6
8097,1422,11,19:56:00,7,checkout0,5
8098,1422,16,20:03:00,8,checkout0,4
8099,1422,22,20:11:00,10,checkout0,3
8100,1422,29,20:21:00,11,checkout0,2
8101,1422,37,20:32:00,12,checkout0,1
8102,1422,46,20:44:00,15,checkout0,0
8103,1422,47,20:59:00,1,exit,0
8104,1423,0,19:40:00,2,dairy,9
8105,1423,1,19:42:00,2,checkout1,8
8106,1423,2,19:44:00,3,checkout1,7
8107,1423,4,19:47:00,5,checkout1,6
8108,1423,7,19:52:00,8,checkout1,5
8109,1423,11,20:00:00,9,checkout1,4
8110,1423,16,20:09:00,10,checkout1,3
8111,1423,22,20:19:00,11,checkout1,2
8112,1423,29,20:30:00,12,checkout1,1
8113,1423,37,20:42:00,13,checkout1,0
8114,1423,38,20:55:00,1,exit,0
8115,1424,0,19:40:00,1,fruit,1
8116,1424,1,19:41:00,5,drinks,19
8117,1424,2,19:46:00,1,checkout4,10
8118,1424,3,19:47:00,3,checkout4,9
8119,1424,5,19:50:00,4,checkout4,8
8120,1424,8,19:54:00,6,checkout4,7
8121,1424,12,20:00:00,11,checkout4,6
8122,1424,17,20:11:00,14,checkout4,5
8123,1424,23,20:25:00,16,checkout4,4
8124,1424,30,20:41:00,17,checkout4,3
8125,1424,38,20:58:00,18,checkout4,2
8126,1424,47,21:16:00,20,checkout4,1
8127,1424,57,21:36:00,22,checkout4,0
8128,1424,58,21:58:00,1,exit,0
8129,1425,0,19:40:00,2,dairy,2
8130,1425,1,19:42:00,2,checkout2,9
8131,1425,2,19:44:00,5,checkout2,8
8132,1425,4,19:49:00,9,checkout2,7
8133,1425,7,19:58:00,11,checkout2,6
8134,1425,11,20:09:00,13,checkout2,5
8135,1425,16,20:22:00,24,checkout2,4
8136,1425,22,20:46:00,25,checkout2,3
8137,1425,29,21:11:00,26,checkout2,2
8138,1425,37,21:37:00,29,checkout2,1
8139,1425,46,22:06:00,31,checkout2,0
8140,1425,47,22:37:00,1,exit,0
8141,1426,0,19:40:00,1,spices,6
8142,1426,1,19:41:00,1,fruit,0
8143,1426,2,19:42:00,2,checkout4,9
8144,1426,3,19:44:00,3,checkout4,8
8145,1426,5,19:47:00,5,checkout4,7
8146,1426,8,19:52:00,7,checkout4,6
8147,1426,12,19:59:00,8,checkout4,5
8148,1426,17,20:07:00,10,checkout4,4
8149,1426,23,20:17:00,15,checkout4,3
8150,1426,30,20:32:00,18,checkout4,2
8151,1426,38,20:50:00,20,checkout4,1
8152,1426,47,21:10:00,21,checkout4,0
8153,1426,48,21:31:00,1,exit,0
8154,1427,0,19:43:00,4,dairy,3
8155,1427,1,19:47:00,1,drinks,5
8156,1427,2,19:48:00,2,spices,17
8157,1427,3,19:50:00,2,drinks,18
8158,1427,4,19:52:00,1,checkout2,10
8159,1427,5,19:53:00,3,checkout2,9
8160,1427,7,19:56:00,14,checkout2,8
8161,1427,10,20:10:00,15,checkout2,7
8162,1427,14,20:25:00,16,checkout2,6
8163,1427,19,20:41:00,19,checkout2,5
8164,1427,25,21:00:00,21,checkout2,4
8165,1427,32,21:21:00,23,checkout2,3
8166,1427,40,21:44:00,24,checkout2,2
8167,1427,49,22:08:00,26,checkout2,1
8168,1427,59,22:34:00,27,checkout2,0
8169,1427,60,23:01:00,1,exit,0
8170,1428,0,19:43:00,2,fruit,0
8171,1428,1,19:45:00,1,dairy,17
8172,1428,2,19:46:00,4,fruit,16
8173,1428,3,19:50:00,3,checkout3,9
8174,1428,4,19:53:00,4,checkout3,8
8175,1428,6,19:57:00,7,checkout3,7
8176,1428,9,20:04:00,11,checkout3,6
8177,1428,13,20:15:00,14,checkout3,5
8178,1428,18,20:29:00,16,checkout3,4
8179,1428,24,20:45:00,18,checkout3,3
8180,1428,31,21:03:00,19,checkout3,2
8181,1428,39,21:22:00,20,checkout3,1
8182,1428,48,21:42:00,21,checkout3,0
8183,1428,49,22:03:00,1,exit,0
8184,1429,0,19:43:00,3,dairy,16
8185,1429,1,19:46:00,2,drinks,2
8186,1429,2,19:48:00,1,spices,3
8187,1429,3,19:49:00,4,drinks,7
8188,1429,4,19:53:00,1,checkout1,10
8189,1429,5,19:54:00,2,checkout1,9
8190,1429,7,19:56:00,3,checkout1,8
8191,1429,10,19:59:00,4,checkout1,7
8192,1429,14,20:03:00,5,checkout1,6
8193,1429,19,20:08:00,6,checkout1,5
8194,1429,25,20:14:00,7,checkout1,4
8195,1429,32,20:21:00,8,checkout1,3
8196,1429,40,20:29:00,11,checkout1,2
8197,1429,49,20:40:00,12,checkout1,1
8198,1429,59,20:52:00,13,checkout1,0
8199,1429,60,21:05:00,1,exit,0
8200,1430,0,19:43:00,1,fruit,8
8201,1430,1,19:44:00,7,dairy,2
8202,1430,2,19:51:00,2,drinks,11
8203,1430,3,19:53:00,1,spices,18
8204,1430,4,19:54:00,1,drinks,5
8205,1430,5,19:55:00,3,checkout0,9
8206,1430,6,19:58:00,4,checkout0,8
8207,1430,8,20:02:00,5,checkout0,7
8208,1430,11,20:07:00,8,checkout0,6
8209,1430,15,20:15:00,10,checkout0,5
8210,1430,20,20:25:00,14,checkout0,4
8211,1430,26,20:39:00,16,checkout0,3
8212,1430,33,20:55:00,18,checkout0,2
8213,1430,41,21:13:00,19,checkout0,1
8214,1430,50,21:32:00,21,checkout0,0
8215,1430,51,21:53:00,1,exit,0
8216,1431,0,19:43:00,4,fruit,7
8217,1431,1,19:47:00,3,checkout1,9
8218,1431,2,19:50:00,4,checkout1,8
8219,1431,4,19:54:00,5,checkout1,7
8220,1431,7,19:59:00,6,checkout1,6
8221,1431,11,20:05:00,7,checkout1,5
8222,1431,16,20:12:00,8,checkout1,4
8223,1431,22,20:20:00,9,checkout1,3
8224,1431,29,20:29:00,10,checkout1,2
8225,1431,37,20:39:00,11,checkout1,1
8226,1431,46,20:50:00,12,checkout1,0
8227,1431,47,21:02:00,1,exit,0
8228,1432,0,19:43:00,1,fruit,5
8229,1432,1,19:44:00,7,dairy,0
8230,1432,2,19:51:00,4,drinks,13
8231,1432,3,19:55:00,2,fruit,5
8232,1432,4,19:57:00,1,checkout1,10
8233,1432,5,19:58:00,2,checkout1,9
8234,1432,7,20:00:00,3,checkout1,8
8235,1432,10,20:03:00,4,checkout1,7
8236,1432,14,20:07:00,7,checkout1,6
8237,1432,19,20:14:00,8,checkout1,5
8238,1432,25,20:22:00,9,checkout1,4
8239,1432,32,20:31:00,11,checkout1,3
8240,1432,40,20:42:00,12,checkout1,2
8241,1432,49,20:54:00,15,checkout1,1
8242,1432,59,21:09:00,17,checkout1,0
8243,1432,60,21:26:00,1,exit,0
8244,1433,0,19:46:00,3,fruit,8
8245,1433,1,19:49:00,1,checkout1,10
8246,1433,2,19:50:00,2,checkout1,9
8247,1433,4,19:52:00,3,checkout1,8
8248,1433,7,19:55:00,4,checkout1,7
8249,1433,11,19:59:00,5,checkout1,6
8250,1433,16,20:04:00,6,checkout1,5
8251,1433,22,20:10:00,7,checkout1,4
8252,1433,29,20:17:00,8,checkout1,3
8253,1433,37,20:25:00,9,checkout1,2
8254,1433,46,20:34:00,10,checkout1,1
8255,1433,56,20:44:00,11,checkout1,0
8256,1433,57,20:55:00,1,exit,0
8257,1434,0,19:46:00,1,fruit,9
8258,1434,1,19:47:00,10,dairy,8
8259,1434,2,19:57:00,6,spices,12
8260,1434,3,20:03:00,1,fruit,11
8261,1434,4,20:04:00,2,checkout3,12
8262,1434,5,20:06:00,4,checkout3,11
8263,1434,7,20:10:00,5,checkout3,10
8264,1434,10,20:15:00,6,checkout3,9
8265,1434,14,20:21:00,7,checkout3,8
8266,1434,19,20:28:00,9,checkout3,7
8267,1434,25,20:37:00,12,checkout3,6
8268,1434,32,20:49:00,13,checkout3,5
8269,1434,40,21:02:00,20,checkout3,4
8270,1434,49,21:22:00,21,checkout3,3
8271,1434,59,21:43:00,23,checkout3,2
8272,1434,70,22:06:00,27,checkout3,1
8273,1434,82,22:33:00,29,checkout3,0
8274,1434,83,23:02:00,1,exit,0
8275,1435,0,19:47:00,1,fruit,12
8276,1435,1,19:48:00,2,checkout0,9
8277,1435,2,19:50:00,3,checkout0,8
8278,1435,4,19:53:00,5,checkout0,7
8279,1435,7,19:58:00,6,checkout0,6
8280,1435,11,20:04:00,7,checkout0,5
8281,1435,16,20:11:00,10,checkout0,4
8282,1435,22,20:21:00,11,checkout0,3
8283,1435,29,20:32:00,12,checkout0,2
8284,1435,37,20:44:00,15,checkout0,1
8285,1435,46,20:59:00,17,checkout0,0
8286,1435,47,21:16:00,1,exit,0
8287,1436,0,19:47:00,1,dairy,19
8288,1436,1,19:48:00,3,checkout2,10
8289,1436,2,19:51:00,5,checkout2,9
8290,1436,4,19:56:00,7,checkout2,8
8291,1436,7,20:03:00,18,checkout2,7
8292,1436,11,20:21:00,19,checkout2,6
8293,1436,16,20:40:00,20,checkout2,5
8294,1436,22,21:00:00,23,checkout2,4
8295,1436,29,21:23:00,25,checkout2,3
8296,1436,37,21:48:00,27,checkout2,2
8297,1436,46,22:15:00,28,checkout2,1
8298,1436,56,22:43:00,30,checkout2,0
8299,1436,57,23:13:00,1,exit,0
8300,1437,0,19:47:00,18,fruit,15
8301,1437,1,20:05:00,1,dairy,4
8302,1437,2,20:06:00,3,drinks,19
8303,1437,3,20:09:00,1,checkout3,10
8304,1437,4,20:10:00,2,checkout3,9
8305,1437,6,20:12:00,4,checkout3,8
8306,1437,9,20:16:00,7,checkout3,7
8307,1437,13,20:23:00,8,checkout3,6
8308,1437,18,20:31:00,15,checkout3,5
8309,1437,24,20:46:00,16,checkout3,4
8310,1437,31,21:02:00,18,checkout3,3
8311,1437,39,21:20:00,22,checkout3,2
8312,1437,48,21:42:00,24,checkout3,1
8313,1437,58,22:06:00,25,checkout3,0
8314,1437,59,22:31:00,1,exit,0
8315,1438,0,19:47:00,3,fruit,10
8316,1438,1,19:50:00,5,dairy,3
8317,1438,2,19:55:00,1,checkout1,9
8318,1438,3,19:56:00,2,checkout1,8
8319,1438,5,19:58:00,3,checkout1,7
8320,1438,8,20:01:00,4,checkout1,6
8321,1438,12,20:05:00,5,checkout1,5
8322,1438,17,20:10:00,6,checkout1,4
8323,1438,23,20:16:00,9,checkout1,3
8324,1438,30,20:25:00,10,checkout1,2
8325,1438,38,20:35:00,11,checkout1,1
8326,1438,47,20:46:00,13,checkout1,0
8327,1438,48,20:59:00,1,exit,0
8328,1439,0,19:47:00,4,dairy,14
8329,1439,1,19:51:00,1,checkout1,9
8330,1439,2,19:52:00,2,checkout1,8
8331,1439,4,19:54:00,3,checkout1,7
8332,1439,7,19:57:00,4,checkout1,6
8333,1439,11,20:01:00,5,checkout1,5
8334,1439,16,20:06:00,6,checkout1,4
8335,1439,22,20:12:00,7,checkout1,3
8336,1439,29,20:19:00,8,checkout1,2
8337,1439,37,20:27:00,9,checkout1,1
8338,1439,46,20:36:00,10,checkout1,0
8339,1439,47,20:46:00,1,exit,0
8340,1440,0,19:47:00,2,fruit,3
8341,1440,1,19:49:00,2,dairy,6
8342,1440,2,19:51:00,1,checkout4,10
8343,1440,3,19:52:00,6,checkout4,9
8344,1440,5,19:58:00,9,checkout4,8
8345,1440,8,20:07:00,11,checkout4,7
8346,1440,12,20:18:00,12,checkout4,6
8347,1440,17,20:30:00,13,checkout4,5
8348,1440,23,20:43:00,15,checkout4,4
8349,1440,30,20:58:00,17,checkout4,3
8350,1440,38,21:15:00,19,checkout4,2
8351,1440,47,21:34:00,20,checkout4,1
8352,1440,57,21:54:00,25,checkout4,0
8353,1440,58,22:19:00,1,exit,0
8354,1441,0,19:47:00,2,spices,2
8355,1441,1,19:49:00,1,drinks,3
8356,1441,2,19:50:00,4,fruit,13
8357,1441,3,19:54:00,1,checkout2,10
8358,1441,4,19:55:00,12,checkout2,9
8359,1441,6,20:07:00,13,checkout2,8
8360,1441,9,20:20:00,14,checkout2,7
8361,1441,13,20:34:00,17,checkout2,6
8362,1441,18,20:51:00,19,checkout2,5
8363,1441,24,21:10:00,21,checkout2,4
8364,1441,31,21:31:00,22,checkout2,3
